tree.c:3485,46.072304495586458
tree.c:3488,48.177179200837095
tree.c:3489,47.125971772105522
tree.c:3490,47.125971772105522
tree.c:3492,48.177179200837095
tree.c:3493,48.177179200837095
tree.c:3494,47.125971772105522
tree.c:3495,47.125971772105522
tree.c:3497,46.072304495586458
tree.c:3500,45.015995550839968
tree.c:3501,45.015995550839968
tree.c:3502,43.956844728782201
tree.c:3503,43.956844728782201
tree.c:3506,30.625
tree.c:3485,46.072304495586458
tree.c:3488,48.177179200837095
tree.c:3489,47.125971772105522
tree.c:3490,47.125971772105522
tree.c:3492,48.177179200837095
tree.c:3493,48.177179200837095
tree.c:3494,47.125971772105522
tree.c:3495,47.125971772105522
tree.c:3497,46.072304495586458
tree.c:3500,45.015995550839968
tree.c:3501,45.015995550839968
tree.c:3502,43.956844728782201
tree.c:3503,43.956844728782201
tree.c:3506,30.625
tree.c:3488,48.177179200837095
tree.c:3489,47.125971772105522
tree.c:3490,47.125971772105522
tree.c:3492,48.177179200837095
tree.c:3493,48.177179200837095
tree.c:3494,47.125971772105522
tree.c:3495,47.125971772105522
tree.c:3497,46.072304495586458
tree.c:3500,45.015995550839968
tree.c:3501,45.015995550839968
tree.c:3502,43.956844728782201
tree.c:3503,43.956844728782201
tree.c:3506,30.625
tree.c:3488,48.177179200837095
tree.c:3489,47.125971772105522
tree.c:3490,47.125971772105522
tree.c:3492,48.177179200837095
tree.c:3493,48.177179200837095
tree.c:3494,47.125971772105522
tree.c:3495,47.125971772105522
tree.c:3497,46.072304495586458
tree.c:3500,45.015995550839968
tree.c:3501,45.015995550839968
tree.c:3502,43.956844728782201
tree.c:3503,43.956844728782201
tree.c:3506,30.625
tree.c:3485,46.072304495586458
tree.c:2954,47.816326530612244
tree.c:2955,46.816326530612244
tree.c:2963,44.816326530612244
tree.c:2967,43.816326530612244
tree.c:2964,43.816326530612244
tree.c:2971,42.816326530612244
tree.c:2974,40.816326530612244
tree.c:3485,46.072304495586458
tree.c:3488,48.177179200837095
tree.c:3489,47.125971772105522
tree.c:3490,47.125971772105522
tree.c:3492,48.177179200837095
tree.c:3493,48.177179200837095
tree.c:3494,47.125971772105522
tree.c:3495,47.125971772105522
tree.c:3497,46.072304495586458
tree.c:3500,45.015995550839968
tree.c:3501,45.015995550839968
tree.c:3502,43.956844728782201
tree.c:3503,43.956844728782201
tree.c:3506,30.625
tree.c:4703,50.272861970862735
tree.c:4704,49.226092278517434
tree.c:4706,48.177179200837095
tree.c:4708,48.177179200837095
tree.c:4710,48.177179200837095
tree.c:4707,47.125971772105522
tree.c:3485,46.072304495586458
tree.c:3488,48.177179200837095
tree.c:3489,47.125971772105522
tree.c:3490,47.125971772105522
tree.c:3492,48.177179200837095
tree.c:3493,48.177179200837095
tree.c:3494,47.125971772105522
tree.c:3495,47.125971772105522
tree.c:3497,46.072304495586458
tree.c:3500,45.015995550839968
tree.c:3501,45.015995550839968
tree.c:3502,43.956844728782201
tree.c:3503,43.956844728782201
tree.c:3506,30.625
tree.c:4717,51.193674130826707
tree.c:4719,48.816326530612244
tree.c:2954,47.816326530612244
tree.c:2955,46.816326530612244
tree.c:2963,44.816326530612244
tree.c:2967,43.816326530612244
tree.c:2964,43.816326530612244
tree.c:2971,42.816326530612244
tree.c:2974,40.816326530612244
tree.c:4726,50.649350649350644
tree.c:3485,46.072304495586458
tree.c:3488,48.177179200837095
tree.c:3489,47.125971772105522
tree.c:3490,47.125971772105522
tree.c:3492,48.177179200837095
tree.c:3493,48.177179200837095
tree.c:3494,47.125971772105522
tree.c:3495,47.125971772105522
tree.c:3497,46.072304495586458
tree.c:3500,45.015995550839968
tree.c:3501,45.015995550839968
tree.c:3502,43.956844728782201
tree.c:3503,43.956844728782201
tree.c:3506,30.625
tree.c:3488,48.177179200837095
tree.c:3489,47.125971772105522
tree.c:3490,47.125971772105522
tree.c:3492,48.177179200837095
tree.c:3493,48.177179200837095
tree.c:3494,47.125971772105522
tree.c:3495,47.125971772105522
tree.c:3497,46.072304495586458
tree.c:3500,45.015995550839968
tree.c:3501,45.015995550839968
tree.c:3502,43.956844728782201
tree.c:3503,43.956844728782201
tree.c:3506,30.625
tree.c:3488,48.177179200837095
tree.c:3489,47.125971772105522
tree.c:3490,47.125971772105522
tree.c:3492,48.177179200837095
tree.c:3493,48.177179200837095
tree.c:3494,47.125971772105522
tree.c:3495,47.125971772105522
tree.c:3497,46.072304495586458
tree.c:3500,45.015995550839968
tree.c:3501,45.015995550839968
tree.c:3502,43.956844728782201
tree.c:3503,43.956844728782201
tree.c:3506,30.625
tree.c:3492,48.177179200837095
tree.c:3493,48.177179200837095
tree.c:3494,47.125971772105522
tree.c:3495,47.125971772105522
tree.c:3497,46.072304495586458
tree.c:3501,45.015995550839968
tree.c:3502,43.956844728782201
tree.c:3503,43.956844728782201
tree.c:3506,30.625
tree.c:3489,47.125971772105522
tree.c:3490,47.125971772105522
tree.c:3488,48.177179200837095
tree.c:3489,47.125971772105522
tree.c:3490,47.125971772105522
tree.c:3492,48.177179200837095
tree.c:3493,48.177179200837095
tree.c:3494,47.125971772105522
tree.c:3495,47.125971772105522
tree.c:3497,46.072304495586458
tree.c:3501,45.015995550839968
tree.c:3502,43.956844728782201
tree.c:3503,43.956844728782201
tree.c:3506,30.625
